[Service ID]	[WSDL Address]	[Service Provider]	[IP Address]	[Country]	[Continent]	[AS]	[Latitude]	[Longitude]	 [Region]	[City]
153	http://budgetassistant.axionweb.be/service.asmx?WSDL	axionweb.be	212.63.233.29	Belgium	Europe	AS25367 For multihomed access of Banque Internationale a Luxembourg, in Luxemburg	50.8333	4.3333	Brussels Hoofdstedelijk Gewest	Brussels
154	http://staging.blueridge.be/DSXMLSigner/main.asmx?WSDL	blueridge.be	null	null	null	null	null	null	null	null
155	http://clacpercussie.be/controls/flashnews/content.asmx?wsdl	clacpercussie.be	46.30.211.60	Denmark	Europe	null	55.67	12.58	Hovedstaden	Copenhagen
156	http://services.groupes.be/iMobilWebService/iMobilWS.asmx?WSDL	groupes.be	194.7.30.151	Belgium	Europe	AS702 Verizon Business EMEA - Commercial IP service provider in Europe	50.83	4.33	Brussels Hoofdstedelijk Gewest	Brussels
157	http://www.hotels-europe.com/webservices/General.asmx?WSDL	hotels-europe.com	178.18.80.177	Netherlands	Europe	AS35470 XL Network	51.92	4.5	Noord-holland	Amsterdam
158	http://www.it-jobbank.co.uk/(A(QUnPf3I7XCdLYI5zAA44K-fQ2fl_9MR1yoaRY_lGCkUIBGbMs4gQe6BkO-dN0Lur9ViHHxr5PupUf1kyw3xbO3CRQS3TyJaeBPkLv8pIZ5U1))/WebServices/JobFeed.asmx?wsdl	it-jobbank.co.uk	81.246.117.104	Belgium	Europe	AS5432 Belgacom regional ASN	50.8333	4.3333	Brussels Hoofdstedelijk Gewest	Brussels
159	http://marinespecies.org/aphia.php?p=soap&wsdl=1	marinespecies.org	193.191.134.5	Belgium	Europe	AS2611 AS for BELNET, The Belgian National Research and Education Network	50.47	4.87	West-vlaanderen	Oostende
160	http://fe.bcc.proximity.be/WS/BCC_LINK_2008.asmx?WSDL	proximity.be	217.111.147.8	Belgium	Europe	AS8220 COLT Technology Services	50.485474	4.87793	Vlaams-brabant	Zaventem
161	http://www.spotter.be/Tech/MakeTickerData.asmx?wsdl	spotter.be	212.123.12.136	Belgium	Europe	AS6848 Telenet Operaties N.V.	51.03	4.47	Antwerpen	Mechelen
162	http://www.tiensesuiker.com/service/service.asmx?WSDL	tiensesuiker.com	212.113.74.56	Belgium	Europe	AS9166 HostIT Hasselt Belgium	50.93	5.33	Limburg	Hasselt
163	http://www.vladars.net/_vti_bin/BusinessDataCatalog.asmx?wsdl	vladars.net	80.87.254.4	Bosnia And Herzegovina	Europe	AS16145 LANACO INECCO ISP	44.78	17.19	Republika Srpska	Banja Luka
164	http://www.vladars.net/sr-SP-Cyrl/_vti_bin/People.asmx?wsdl	vladars.net	80.87.254.4	Bosnia And Herzegovina	Europe	AS16145 LANACO INECCO ISP	44.78	17.19	Republika Srpska	Banja Luka
165	http://www.vladars.net/sr-SP-Cyrl/_vti_bin/Authentication.asmx?wsdl	vladars.net	80.87.254.4	Bosnia And Herzegovina	Europe	AS16145 LANACO INECCO ISP	44.78	17.19	Republika Srpska	Banja Luka
166	http://www.blberza.com/services/blse/ticker.asmx?WSDL	blberza.com	null	null	null	null	null	null	null	null
167	http://www.innovatti.com.br/_vti_bin/search.asmx?wsdl	innovatti.com.br	200.212.125.99	Brazil	South America	AS4230 Embratel	-13.581921	-51.855469	Sao Paulo	Sao Paulo
168	http://www.innovatti.com.br/_vti_bin/AreaService.asmx?wsdl	innovatti.com.br	200.212.125.99	Brazil	South America	AS4230 Embratel	-13.581921	-51.855469	Sao Paulo	Sao Paulo
169	http://www.innovatti.com.br/_vti_bin/UserProfileService.asmx?wsdl	innovatti.com.br	200.212.125.99	Brazil	South America	AS4230 Embratel	-13.581921	-51.855469	Sao Paulo	Sao Paulo
170	http://www.innovatti.com.br/_vti_bin/Lists.asmx?wsdl	innovatti.com.br	200.212.125.99	Brazil	South America	AS4230 Embratel	-13.581921	-51.855469	Sao Paulo	Sao Paulo
171	http://seguro.brti.com.br/brtsi/services/ExternalAccountEventWS?wsdl	brti.com.br	null	null	null	null	null	null	null	null
172	http://seguro.brti.com.br/brtsi/services/CustomerSearchWS?wsdl	brti.com.br	null	null	null	null	null	null	null	null
173	http://desenv.tce.sc.gov.br:8080/axis/WSeO.jws?wsdl	sc.gov.br	200.19.215.26	Brazil	South America	AS11802 CIASC	-15.78	-47.92	Santa Catarina	Florianopolis
174	http://sistemas.sefaz.ba.gov.br/webservices/CL/wsCFP.asmx?WSDL	ba.gov.br	null	null	null	null	null	null	null	null
175	http://centros.bvsalud.org/webservices/index.php?wsdl	bvsalud.org	200.10.179.43	Brazil	South America	AS1251 Fundacao de Amparo a Pesquisa do Estado de Sao Pau	-23.53	-46.62	Sao Paulo	Sao Paulo
176	http://www.bvsalud.org/apps/basesws/index.php?wsdl	bvsalud.org	200.10.179.43	Brazil	South America	AS1251 Fundacao de Amparo a Pesquisa do Estado de Sao Pau	-23.53	-46.62	Sao Paulo	Sao Paulo
177	http://cochrane.bvsalud.org/webservices/index.php?wsdl	bvsalud.org	200.10.179.43	Brazil	South America	AS1251 Fundacao de Amparo a Pesquisa do Estado de Sao Pau	-23.53	-46.62	Sao Paulo	Sao Paulo
178	http://hidroweb.ana.gov.br/fcthservices/mma.asmx?WSDL	ana.gov.br	177.69.158.132	Brazil	South America	null	-21.58	-46.9	Sao Paulo	Brasil
179	http://estrela.angeloni.com.br:8888/estrela/ws/jws/PesquisaWS.jws?wsdl	angeloni.com.br	186.251.38.9	Brazil	South America	null	-15.78	-47.92	Santa Catarina	Criciuma
180	http://estrela.angeloni.com.br:8888/estrela/ws/jws/TesteWS.jws?wsdl	angeloni.com.br	186.251.38.9	Brazil	South America	null	-15.78	-47.92	Santa Catarina	Criciuma
181	http://www.checkexpress.com.br/ws_office_bacen/registration.asmx?WSDL	checkexpress.com.br	200.162.48.134	Brazil	South America	AS15180 Diveo do Brasil Telecomunicacoes Ltda	-15.78	-47.92	Sao Paulo	Sao Paulo
182	http://www.comunique-se.com.br/proveDados.asmx?WSDL	comunique-se.com.br	200.255.218.70	Brazil	South America	AS4230 Embratel	-15.78	-47.92	Rio De Janeiro	Rio De Janeiro
183	http://www.comunique-se.com.br/webDistribuidor.asmx?WSDL	comunique-se.com.br	200.255.218.70	Brazil	South America	AS4230 Embratel	-15.78	-47.92	Rio De Janeiro	Rio De Janeiro
184	http://www.sefaz.rs.gov.br/wsPIIFrs/wspiifrs.asmx?WSDL	rs.gov.br	null	null	null	null	null	null	null	null
185	http://www.scielo.br/webservices/indexBVS.php?wsdl	www.scielo.br	200.136.72.9	Brazil	South America	AS1251 Fundacao de Amparo a Pesquisa do Estado de Sao Pau	-15.78	-47.92	Sao Paulo	Sao Paulo
186	http://200.140.194.54/wspcceBarranquilla/wspcce.asmx?WSDL	200.140.194.54	200.140.194.54	Brazil	South America	AS8167 Telecomunicacoes de Santa Catarina SA	-25.55	-54.58	Parana	Foz Do Iguacu
187	http://www.localizaanimal.com.br/wsdl.xml	agricultura.gov.br	200.198.194.214	Brazil	South America	AS10954 Empresa do MinistòAio da Fazenda	-15.78	-47.92	Federal District	Brasilia
188	http://sngpc.anvisa.gov.br/webservice/sngpc.asmx?WSDL	anvisa.gov.br	200.198.201.69	Brazil	South America	AS10954 Empresa do MinistòAio da Fazenda	-15.78	-47.92	Distrito Federal	Brasilia
189	http://bases.bvs.br/webservices/index.php?wsdl	bases.bvs.br	200.10.179.41	Brazil	South America	AS1251 Fundacao de Amparo a Pesquisa do Estado de Sao Pau	-23.53	-46.62	Sao Paulo	Sao Paulo
190	http://www.bibliotecavirtualensalud.org/apps/basesws/index.php?wsdl	bibliotecavirtualensalud.org	null	null	null	null	null	null	null	null
191	http://www.bireme.org/apps/basesws/index.php?wsdl	bireme.org	200.10.179.43	Brazil	South America	AS1251 Fundacao de Amparo a Pesquisa do Estado de Sao Pau	-23.53	-46.62	Sao Paulo	Sao Paulo
192	http://www.bvsaude.org/apps/basesws/index.php?wsdl	bvsaude.org	null	null	null	null	null	null	null	null
193	http://www.clearsale.com.br/aplicacao/entrada.asmx?WSDL	clearsale.com.br	98.129.108.201	United States	North America	AS33070 Rackspace Hosting	29.5172	-98.362	Texas	San Antonio
194	http://cochrane.bireme.br/webservices/index.php?wsdl	cochrane.bireme.br	200.10.179.18	Brazil	South America	AS1251 Fundacao de Amparo a Pesquisa do Estado de Sao Pau	-23.53	-46.62	Sao Paulo	Sao Paulo
195	http://shopping.correios.com.br/wbm/shopping/script/consultarfrete.asmx?WSDL	correios.com.br	200.252.60.80	Brazil	South America	AS4230 Embratel	-15.78	-47.92	Distrito Federal	Brasilia
196	http://ws.cronostelemetria.com.br/WebServices/Service.asmx?wsdl	cronostelemetria.com.br	97.74.214.1	United States	North America	AS26496 GoDaddy.com, Inc.	33.5093	-111.8985	Arizona	Scottsdale
197	http://www.digimess.com.br/ImportWS/ImportWS.asmx?wsdl	digimess.com.br	200.234.196.163	Brazil	South America	AS27715 LocaWeb Ltda	-13.581921	-51.855469	Sao Paulo	Sao Paulo
198	http://diretorios.bvs.br/webservices/index.php?wsdl	diretorios.bvs.br	200.10.179.43	Brazil	South America	AS1251 Fundacao de Amparo a Pesquisa do Estado de Sao Pau	-23.53	-46.62	Sao Paulo	Sao Paulo
199	http://suporte.infomed.inf.br/desenvtiss/Services/tissTransmiteMensagem.asmx?WSDL	infomed.inf.br	200.249.177.3	Brazil	South America	AS4230 Embratel	-15.78	-47.92	Paraiba	Joao Pessoa
200	http://inf.unisinos.br/~swm/swservice.php?wsdl	inf.unisinos.br	200.188.161.160	Brazil	South America	AS19611 Unisinos	-15.78	-47.92	Rio Grande Do Sul	Sao Leopoldo
201	http://mercedes-benz.com.br/webservice/WSPalavra.asmx?WSDL	mercedes-benz.com.br	187.86.211.2	Brazil	South America	AS53070	-10	-55	Sao Paulo	Sao Bernardo Do Campo
202	http://www.sicadi.com.br/mhouse/sicadi/webservices/indices.wsdl	sicadi.com.br	187.8.150.202	Brazil	South America	AS10429 Telefonica Empresas SA	-15.78	-47.92	Sao Paulo	Barueri
203	http://www.smartwebsuite.net/webservice_meeting.asmx?WSDL	smartwebsuite.net	186.202.184.108	Brazil	South America	null	-13.581921	-51.855469	Sao Paulo	Sao Paulo
204	http://www.virtualhealthlibrary.org/apps/basesws/index.php?wsdl	virtualhealthlibrary.org	null	null	null	null	null	null	null	null
205	http://intranet.wappa.com.br/WebServices/Taxi.asmx?WSDL	wappa.com.br	200.225.88.90	Brazil	South America	AS19089 Dedalus.com S/C Ltda	-15.78	-47.92	Sao Paulo	Sao Paulo
206	http://www.wmbrasil.com.br/wmlicenca/webservice.asmx?WSDL	wmbrasil.com.br	174.36.245.169	United States	North America	AS36351 SoftLayer Technologies Inc.	38.9305	-77.032	District Of Columbia	Washington
207	http://www.bireme.br/apps/basesws/index.php?wsdl	www.bireme.br	200.10.179.43	Brazil	South America	AS1251 Fundacao de Amparo a Pesquisa do Estado de Sao Pau	-23.53	-46.62	Sao Paulo	Sao Paulo
208	http://www.bvs.br/apps/basesws/index.php?wsdl	www.bvs.br	200.10.179.43	Brazil	South America	AS1251 Fundacao de Amparo a Pesquisa do Estado de Sao Pau	-23.53	-46.62	Sao Paulo	Sao Paulo
209	http://www.zap.com.br/imoveis/CascadingDropServiceImoveis.asmx?WSDL	zap.com.br	201.20.43.100	Brazil	South America	AS16397 Comdominio SA	-10	-55	Rio De Janeiro	Rio De Janeiro
210	http://slk.icentres.net/_vti_bin/BusinessDataCatalog.asmx?wsdl	icentres.net	69.43.161.168	United States	North America	AS22489 Castle Access Inc	32.6353	-117.0998	California	San Diego
211	http://slk.icentres.net/_vti_bin/People.asmx?wsdl	icentres.net	69.43.161.168	United States	North America	AS22489 Castle Access Inc	32.6353	-117.0998	California	San Diego
212	http://slk.icentres.net/_vti_bin/Authentication.asmx?wsdl	icentres.net	69.43.161.168	United States	North America	AS22489 Castle Access Inc	32.6353	-117.0998	California	San Diego
213	http://www.law.uni-sofia.bg/_vti_bin/People.asmx?wsdl	uni-sofia.bg	62.44.96.22	Bulgaria	Europe	AS5421 Sofia University autonomous system	42.68	23.32	Grad Sofiya	Sofia
214	http://www.law.uni-sofia.bg/_vti_bin/Authentication.asmx?wsdl	uni-sofia.bg	62.44.96.22	Bulgaria	Europe	AS5421 Sofia University autonomous system	42.68	23.32	Grad Sofiya	Sofia
215	http://hs19.iccs.bas.bg/work/soap/books.php?wsdl	bas.bg	null	null	null	null	null	null	null	null
216	http://hs19.iccs.bas.bg/work/nusoap/nusoap.0.7.2/lib/addexample2.php?wsdl	bas.bg	null	null	null	null	null	null	null	null
217	http://www.postbank.bg/TransformationService.asmx?WSDL	postbank.bg	195.242.126.251	Bulgaria	Europe	AS41799 Eurobank EFG Bulgaria AD	42.68	23.32	Grad Sofiya	Sofia
218	http://biomoby.org/services/wsdl/icapture.ubc.ca/Gene2Ontology	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
219	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINFASTA2NCBI	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
220	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINSTADEN2FASTA	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
221	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefNBRF2FASTA	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
222	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINFASTA2CLUSTAL	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
223	http://biomoby.org/services/wsdl/antirrhinum.net/parseDragonDBBlastText	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
224	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNAIG2FASTA	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
225	http://biomoby.org/services/wsdl/atidb.org/getGOTermsByAGICode	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
226	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINFASTA2NBRF	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
227	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefFASTA2NCBI	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
228	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINTEXT2FASTA	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
229	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefFASTA2PIR	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
230	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefFASTA2MSF	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
231	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/revseqDNARefFASTA2FASTA	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
232	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefMEGA2FASTA	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
233	http://biomoby.org/services/wsdl/bioinfo.icapture.ubc.ca/BIND_IdSearchGetFastaByEnsemblId	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
234	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefFASTA2RAW	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
235	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINPIR2FASTA	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
236	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNAFASTA2IG	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
237	http://biomoby.org/services/wsdl/atidb.org/getTargetPResultByTranscriptCode	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
238	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefFASTA2JACKKNIFERNON	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
239	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINFASTA2GENBANK	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
240	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefCLUSTAL2FASTA	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
241	http://biomoby.org/services/wsdl/bioinfo.icapture.ubc.ca/BIND_IdSearchGetFastaBySmartId	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
242	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefFASTA2GENBANK	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
243	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNAFASTA2NEXUS	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
244	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefNBRF2FASTA	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
245	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/revseqDNAFASTA2FASTA	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
246	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefGCG2FASTA	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
247	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefNEXUSNON2FASTA	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
248	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefTEXT2FASTA	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
249	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefNEXUSNON2FASTA	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
250	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNAFASTA2EMBL	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
251	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNARefFASTA2STRIDER	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
252	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINRefSWISS2FASTA	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
253	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINCLUSTAL2FASTA	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
254	http://biomoby.org/services/wsdl/bioinfo.icapture.ubc.ca/BIND_IdSearchGetGOTermsByOmimId	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
255	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINFASTA2GCG8	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
256	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINNCBI2FASTA	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
257	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretPROTEINFASTA2JACKKNIFERNON	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
258	http://biomoby.org/services/wsdl/soaplab.icapture.ubc.ca/seqretDNAFASTA2MEGA	biordf.net	96.49.108.226	Canada	North America	AS6327 Shaw Communications Inc.	49.25	-123.13	British Columbia	Vancouver
